sensor_0_avg,sensor_1_avg,sensor_2_avg,Wind speed (m/s),wind_speed_4_avg,Pitch angle (°),sensor_6_avg,sensor_7_avg,sensor_8_avg,sensor_9_avg,sensor_10_avg,sensor_11_avg,sensor_12_avg,sensor_13_avg,sensor_14_avg,sensor_15_avg,sensor_16_avg,sensor_17_avg,sensor_18_avg,sensor_19_avg,sensor_20_avg,sensor_21_avg,sensor_22_avg,sensor_23_avg,sensor_24_avg,sensor_25_avg,sensor_26_avg,reactive_power_27_avg,reactive_power_28_avg,power_29_avg,power_30_avg,sensor_31_avg,sensor_32_avg,sensor_33_avg,sensor_34_avg,sensor_35_avg,sensor_36_avg,sensor_37_avg,sensor_38_avg,sensor_39_avg,sensor_40_avg,sensor_41_avg,sensor_42_avg,sensor_43_avg,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,Power (kW),sensor_51,Rotor speed (RPM),sensor_53_avg
20,116.0,-12.1,9.2,9.0,-1.6,32,35,73,38,39,60,50,35,39.0,71,67,68,1623.5,29,36,41,1.0,1048.8,1073.0,1048.2,50.0,0.442292683,-0.476097561,0.612634146,0.613219512,-0.090097561,401.6,398.6,400.7,44,45,44,69,70,65,47,128.1,27,0,209404,0,0,-30773,0,209404,-30773,14.3,26
21,114.5,-13.3,9.2,9.1,-1.7,33,35,77,39,39,60,51,37,41.0,75,70,71,1635.1,30,37,41,1.0,1088.6,1114.8,1086.0,50.0,0.445804878,-0.482634146,0.633658537,0.634731707,-0.092,400.6,397.4,399.7,44,45,44,70,72,67,47,127.8,28,0,217075,0,0,-31436,0,217075,-31436,14.4,27
21,113.4,-14.4,11.0,10.6,0.1,33,36,82,41,41,61,53,38,42.0,81,75,77,1667.7,30,39,44,1.0,1493.2,1516.5,1490.9,50.0,0.291219512,-0.392829268,0.868585366,0.870146341,-0.098,399.5,396.4,398.8,47,48,47,72,73,69,47,127.8,29,0,296651,0,0,-33475,0,296651,-33475,14.7,27
22,126.2,5.8,8.1,7.9,-2.1,35,40,93,42,38,60,51,46,51.0,84,81,83,1584.0,33,39,39,1.0,742.7,760.1,729.6,50.1,0.484780488,-0.487804878,0.426,0.425658537,-0.085560976,399.3,396.4,398.9,42,43,42,81,82,77,47,120.4,32,0,145432,0,0,-29231,0,145432,-29231,14.0,28
23,74.2,-35.6,7.5,7.2,-1.9,34,41,94,42,38,59,52,47,52.0,81,78,80,1545.8,34,38,39,0.9,570.3,580.7,552.8,50.0,0.463414634,-0.463414634,0.321317073,0.32102439,-0.082,402.5,399.9,402.4,41,42,42,84,85,80,48,109.9,34,0,109592,0,0,-28016,0,109592,-28016,13.6,27
20,79.0,-7.1,10.0,10.0,-1.3,32,41,98,42,39,63,53,48,53.0,94,88,90,1670.4,35,40,42,1.0,1349.4,1370.3,1340.9,50.1,0.376878049,-0.473512195,0.786634146,0.785658537,-0.09497561,400.1,396.8,399.7,45,46,45,88,88,84,48,86.1,32,0,268813,0,0,-32449,0,268813,-32449,14.7,25
18,101.6,5.8,4.7,4.4,-0.5,29,42,96,44,38,53,50,43,46.0,68,68,69,1272.4,30,40,38,0.7,143.5,162.4,141.5,50.0,0.273804878,-0.273804878,0.06902439,0.065804878,-0.044731707,401.4,398.3,398.9,40,40,40,69,74,69,48,95.9,32,-784,23451,0,-756,-14557,0,22666,-15313,11.2,20
18,86.7,-2.2,4.6,4.4,-0.7,28,42,91,44,39,49,48,42,44.0,62,62,63,1255.7,29,39,39,0.6,150.5,171.1,137.9,50.0,0.247463415,-0.247463415,0.051609756,0.051414634,-0.068926829,398.6,395.4,396.2,40,41,41,66,72,67,47,88.9,31,0,17459,0,0,-23547,0,17459,-23547,11.1,20
18,106.6,10.8,6.0,5.6,-1.8,28,41,92,43,38,53,49,40,42.0,63,62,63,1328.4,29,39,39,0.9,242.9,273.7,244.6,49.9,0.487170732,-0.487170732,0.137121951,0.136926829,-0.056829268,399.5,396.3,397.5,40,41,41,64,69,64,47,95.9,31,0,46860,0,0,-19412,0,46860,-19412,11.7,20
20,105.1,5.0,5.9,5.6,-1.8,30,40,85,43,38,52,46,37,42.0,64,63,64,1324.7,29,38,39,0.9,221.9,261.9,244.9,50.1,0.475268293,-0.475268293,0.134146341,0.134097561,-0.049804878,403.1,400.0,399.9,40,41,41,73,74,69,48,100.1,31,0,45939,0,0,-17013,0,45939,-17013,11.7,23
17,83.4,-16.3,8.4,8.1,-2.2,28,41,99,44,38,60,55,43,48.0,78,76,78,1635.5,28,41,39,1.0,772.6,798.7,772.2,50.1,0.487804878,-0.487804878,0.449609756,0.44995122,-0.075414634,399.5,396.6,398.7,42,43,42,85,87,81,45,99.7,30,0,153578,0,0,-25761,0,153578,-25761,14.4,19
19,101.1,-4.9,7.3,7.2,-2.0,30,40,95,43,38,56,51,39,42.0,66,65,66,1516.0,28,39,39,1.0,544.8,564.8,538.1,49.9,0.487804878,-0.487804878,0.311170732,0.311219512,-0.071073171,397.8,395.1,397.0,41,42,42,81,81,76,45,106.0,30,0,106440,0,0,-24273,0,106440,-24273,13.4,25
24,96.8,4.0,11.7,11.4,1.9,34,50,133,58,44,66,54,60,72.0,134,126,129,1677.0,46,63,47,1.0,1588.1,1608.0,1579.5,50.0,0.250585366,-0.348487805,0.922536585,0.926097561,-0.102926829,400.3,397.5,400.2,50,52,51,92,98,98,53,92.7,39,0,316242,0,0,-35152,0,316242,-35152,14.8,28
25,116.2,23.4,11.3,10.9,0.8,34,51,135,60,44,65,53,60,72.0,132,124,127,1670.8,46,66,47,1.0,1514.8,1532.9,1503.8,50.0,0.28604878,-0.381365854,0.88395122,0.88502439,-0.103365854,401.6,398.9,401.6,50,51,50,91,98,98,51,92.7,41,0,302400,0,0,-35318,0,302400,-35318,14.7,28
25,99.8,6.7,11.6,11.3,1.9,35,53,138,61,42,66,54,61,72.0,133,125,128,1673.1,48,68,46,1.0,1576.8,1595.6,1565.7,50.0,0.254926829,-0.344780488,0.91697561,0.919512195,-0.102195122,400.5,397.6,400.5,49,50,49,91,98,98,44,93.1,41,0,314233,0,0,-34908,0,314233,-34908,14.8,28
25,99.3,6.2,11.8,11.3,1.7,35,54,140,63,43,66,54,61,73.0,133,125,128,1676.7,47,69,47,1.0,1604.9,1623.3,1591.9,50.0,0.241804878,-0.341756098,0.931317073,0.934341463,-0.101073171,400.0,397.2,400.1,50,51,50,91,98,98,45,93.1,41,0,318918,0,0,-34520,0,318918,-34520,14.8,29
25,100.0,6.9,11.8,11.3,1.7,35,55,143,64,44,66,54,62,73.0,134,125,128,1676.9,47,71,47,1.0,1607.5,1623.9,1594.9,50.0,0.238682927,-0.340634146,0.934146341,0.937902439,-0.101658537,400.9,398.1,401.0,50,51,50,91,98,98,47,93.0,41,0,320553,0,0,-34729,0,320553,-34729,14.8,29
25,99.8,8.1,11.3,10.8,0.6,34,54,113,62,43,62,55,51,60.0,96,89,91,1672.2,43,62,46,1.0,1505.0,1522.8,1493.3,50.0,0.294292683,-0.387121951,0.873317073,0.874292683,-0.102780488,399.5,396.7,399.5,49,51,49,79,86,85,49,91.7,40,0,298979,0,0,-35128,0,298979,-35128,14.8,27
25,103.9,12.6,12.3,11.9,3.4,34,54,119,62,44,65,53,52,60.0,104,96,99,1680.4,44,64,47,1.0,1650.6,1669.8,1640.9,50.0,0.21497561,-0.305512195,0.958585366,0.96,-0.102292683,399.3,396.3,399.2,50,52,50,80,87,86,50,91.3,40,0,328126,0,0,-34949,0,328126,-34949,14.8,27
25,82.3,-9.0,12.0,11.6,2.5,34,54,124,62,44,66,53,53,60.0,109,102,105,1680.7,45,66,47,1.0,1655.4,1673.6,1644.9,50.0,0.214,-0.310682927,0.959658537,0.963609756,-0.102585366,399.7,396.9,399.7,50,52,50,81,88,88,50,91.3,40,0,329068,0,0,-35039,0,329068,-35039,14.8,27
25,78.9,-12.4,11.9,11.4,2.3,34,55,129,63,44,66,53,54,62.0,115,106,108,1676.8,45,68,47,1.0,1592.2,1611.4,1581.9,50.0,0.246341463,-0.339365854,0.924243902,0.927707317,-0.101463415,400.2,397.3,400.1,50,52,50,82,89,89,51,91.3,41,0,317002,0,0,-34664,0,317002,-34664,14.8,28
25,95.6,4.3,12.4,12.0,3.7,34,55,133,64,42,66,54,55,63.0,119,110,111,1680.2,47,69,46,1.0,1658.3,1678.1,1648.6,50.0,0.208829268,-0.302829268,0.964878049,0.966780488,-0.102341463,400.2,397.2,400.0,49,51,49,83,90,90,51,91.3,40,0,330304,0,0,-34974,0,330304,-34974,14.8,28
25,96.5,5.2,12.6,12.1,4.2,34,56,137,64,43,66,54,56,65.0,121,113,116,1681.4,47,71,47,1.0,1658.9,1678.2,1649.2,50.0,0.204195122,-0.295707317,0.969512195,0.971073171,-0.103365854,401.8,399.0,401.7,50,52,50,84,91,92,52,91.3,41,0,331998,0,0,-35328,0,331998,-35328,14.8,27
24,95.0,1.6,11.9,11.4,1.7,33,55,112,62,44,61,56,49,58.0,92,85,87,1681.2,42,63,47,1.0,1628.0,1647.9,1620.0,50.0,0.222,-0.322585366,0.951658537,0.95497561,-0.10204878,402.5,399.6,402.2,50,52,51,77,83,82,43,93.4,40,0,326445,0,0,-34871,0,326445,-34871,14.8,26
24,96.9,3.5,11.8,11.3,1.4,33,55,118,62,44,65,53,50,57.0,100,93,95,1679.4,43,65,47,1.0,1605.7,1627.3,1599.2,50.0,0.235268293,-0.342341463,0.938341463,0.940780488,-0.102195122,402.0,398.9,401.5,50,52,51,78,84,84,45,93.4,39,0,321722,0,0,-34909,0,321722,-34909,14.8,26
24,96.9,3.4,11.4,11.1,1.0,33,55,124,62,43,65,53,51,58.0,106,98,101,1676.5,43,66,47,1.0,1586.6,1606.4,1583.8,50.0,0.246341463,-0.351463415,0.926341463,0.928829268,-0.102585366,401.4,398.7,400.9,50,51,50,79,86,86,46,93.4,39,0,317660,0,0,-35050,0,317660,-35050,14.8,26
24,97.6,4.2,11.2,10.8,-0.1,32,55,128,62,43,65,53,52,59.0,110,102,104,1674.7,43,68,47,1.0,1562.3,1584.2,1559.5,50.0,0.262878049,-0.385853659,0.910634146,0.915560976,-0.101902439,401.7,398.8,401.2,50,51,50,80,87,87,47,93.4,40,0,312896,0,0,-34818,0,312896,-34818,14.8,26
23,92.8,-0.6,11.1,10.8,0.0,32,55,131,63,43,65,53,53,61.0,112,105,107,1675.6,43,69,46,1.0,1546.9,1569.4,1541.2,50.0,0.269463415,-0.390292683,0.903853659,0.906780488,-0.098634146,402.0,398.8,401.5,49,51,50,81,88,88,48,93.4,40,0,310319,0,0,-33745,0,310319,-33745,14.8,26
23,107.0,13.6,11.3,10.9,0.2,32,56,134,64,43,65,53,54,62.0,115,108,110,1676.9,44,70,47,1.0,1558.8,1582.4,1554.0,50.0,0.260682927,-0.38204878,0.91297561,0.916243902,-0.099512195,402.9,399.9,402.3,50,51,50,81,89,89,48,93.4,40,0,312866,0,0,-33992,0,312866,-33992,14.8,26
23,103.2,9.8,10.7,10.3,-0.7,32,56,137,64,44,65,52,55,63.0,116,109,112,1670.7,43,71,47,1.0,1426.3,1448.5,1419.3,50.0,0.333756098,-0.445073171,0.837170732,0.837219512,-0.097073171,402.8,399.8,402.3,50,51,50,82,89,90,48,93.4,41,0,286147,0,0,-33168,0,286147,-33168,14.7,26
22,117.5,7.6,7.5,7.1,-2.2,31,55,113,62,38,58,53,49,57.0,78,76,77,1556.2,37,62,38,1.0,531.0,552.6,521.7,50.0,0.487804878,-0.487804878,0.302536585,0.302195122,-0.079073171,399.0,396.2,398.3,41,42,41,74,81,80,49,109.9,40,0,103112,0,0,-27019,0,103112,-27019,13.7,24
22,116.5,6.6,7.8,7.4,-2.1,31,54,113,61,38,60,54,49,55.0,78,76,77,1579.3,37,61,39,1.0,599.4,621.5,590.6,50.0,0.487804878,-0.487804878,0.343414634,0.343756098,-0.076341463,398.9,396.3,398.3,41,42,41,73,80,78,49,109.9,40,0,117059,0,0,-26078,0,117059,-26078,13.9,24
22,104.2,-5.6,8.3,8.0,-2.2,30,54,114,60,38,61,55,48,53.0,79,77,79,1627.0,37,60,39,1.0,739.0,762.2,734.2,50.0,0.487804878,-0.487804878,0.42702439,0.42697561,-0.083170732,398.9,396.5,398.5,41,42,42,72,79,77,49,109.9,39,0,145732,0,0,-28418,0,145732,-28418,14.4,24
21,102.1,-7.8,8.6,8.1,-2.3,30,53,114,59,38,62,56,48,53.0,80,77,79,1646.4,37,59,39,1.0,756.0,779.3,748.7,50.0,0.487804878,-0.487804878,0.439756098,0.439560976,-0.083609756,401.6,399.1,401.2,41,42,42,71,78,76,49,109.9,39,0,150220,0,0,-28559,0,150220,-28559,14.5,23
21,98.8,-10.4,8.2,7.9,-2.3,30,52,116,58,38,62,57,48,52.0,79,77,78,1633.1,36,57,39,1.0,704.5,727.0,697.4,50.0,0.487804878,-0.487804878,0.405658537,0.40497561,-0.083560976,398.2,395.7,397.8,41,42,42,70,77,75,49,109.2,39,0,138303,0,0,-28552,0,138303,-28552,14.4,23
21,108.1,-1.1,7.0,6.6,-2.1,30,52,116,57,38,61,56,48,51.0,77,75,77,1479.9,35,57,38,1.0,423.9,444.8,416.4,50.0,0.487804878,-0.487804878,0.238,0.23897561,-0.075756098,399.6,397.1,398.7,40,41,41,69,76,74,48,109.2,38,0,81766,0,0,-25935,0,81766,-25935,13.1,22
20,115.3,4.3,9.2,8.6,-2.0,29,50,121,54,39,61,51,45,50.0,80,78,79,1661.7,35,53,40,1.0,903.5,931.1,898.6,49.9,0.487804878,-0.487804878,0.526585366,0.525804878,-0.093512195,401.0,397.9,400.1,42,44,43,65,72,70,47,110.9,37,0,179664,0,0,-31949,0,179664,-31949,14.7,21
20,95.4,0.6,11.5,10.6,0.1,29,50,125,54,41,63,55,45,50.0,90,84,86,1676.6,36,54,44,1.0,1483.3,1505.6,1477.7,50.0,0.308780488,-0.453609756,0.864829268,0.865219512,-0.100829268,400.3,397.4,399.7,47,48,47,65,72,71,47,94.8,37,0,295926,0,0,-34508,0,295926,-34508,14.8,21
20,93.6,-1.2,11.0,10.3,-0.4,29,50,128,55,42,63,52,46,51.0,96,89,92,1678.2,37,56,45,1.0,1405.5,1433.6,1402.2,50.0,0.35302439,-0.466195122,0.820487805,0.820195122,-0.099121951,400.2,396.7,399.2,47,49,48,66,74,73,47,94.8,37,0,280491,0,0,-33869,0,280491,-33869,14.8,21
20,122.3,27.5,10.2,9.7,-1.3,29,50,131,55,40,62,51,46,52.0,95,90,92,1674.8,37,57,43,1.0,1248.8,1267.5,1239.7,50.0,0.440682927,-0.486341463,0.725707317,0.725365854,-0.097463415,399.8,397.0,399.4,45,47,46,67,75,74,47,94.8,37,0,247897,0,0,-33296,0,247897,-33296,14.8,21
20,96.4,1.6,9.7,9.3,-1.7,29,50,132,56,39,62,53,47,53.0,94,89,91,1672.5,36,57,41,1.0,1127.4,1146.5,1119.8,50.0,0.475170732,-0.487804878,0.653658537,0.654292683,-0.096341463,399.8,397.1,399.4,44,45,44,68,76,74,47,94.8,37,0,223705,0,0,-32912,0,223705,-32912,14.8,21
19,95.6,0.7,10.0,9.5,-1.4,29,51,132,56,38,62,56,47,54.0,94,89,91,1674.2,36,58,41,1.0,1185.8,1215.7,1182.2,50.0,0.457219512,-0.487804878,0.69302439,0.692731707,-0.095804878,400.9,397.4,399.8,43,44,44,68,76,74,47,94.8,37,0,236889,0,0,-32779,0,236889,-32779,14.8,21
19,106.4,11.6,8.1,7.9,-2.1,29,51,132,56,38,62,57,47,54.0,91,87,89,1608.2,36,58,39,1.0,722.9,746.1,710.0,50.0,0.486731707,-0.487804878,0.416536585,0.417121951,-0.09302439,402.7,399.7,402.2,41,42,42,68,76,74,47,94.8,37,0,143065,0,0,-31788,0,143065,-31788,14.2,21
19,75.5,-26.4,8.1,7.8,-2.2,29,51,129,56,39,61,56,47,54.0,86,83,85,1609.7,35,57,39,1.0,678.2,702.5,668.7,50.0,0.487804878,-0.487804878,0.392585366,0.392341463,-0.088146341,402.5,399.6,402.0,41,42,42,67,75,73,47,101.8,38,0,133917,0,0,-30119,0,133917,-30119,14.2,21
19,116.4,7.6,7.9,7.3,-2.2,29,51,125,55,38,61,57,46,52.0,80,78,80,1600.1,34,55,38,1.0,562.2,588.7,551.3,50.0,0.487804878,-0.487804878,0.325073171,0.324731707,-0.076634146,402.2,398.9,401.3,41,42,41,64,72,70,47,108.8,37,0,111007,0,0,-26180,0,111007,-26180,14.1,20
20,108.5,-0.4,7.2,6.8,-2.1,29,51,124,55,38,60,56,46,51.0,77,76,78,1519.0,34,54,38,1.0,451.0,474.0,439.7,49.9,0.487804878,-0.487804878,0.256243902,0.256829268,-0.06795122,399.4,396.4,398.6,40,42,41,64,71,69,47,108.9,37,0,87780,0,0,-23226,0,87780,-23226,13.4,20
19,117.0,7.8,5.8,5.4,-1.7,28,50,122,54,38,57,55,45,49.0,72,71,73,1310.0,32,52,39,0.9,228.1,244.3,210.5,50.0,0.476780488,-0.476780488,0.118341463,0.117853659,-0.060926829,398.7,395.7,397.9,40,41,40,62,70,67,46,109.2,37,0,40304,0,0,-20817,0,40304,-20817,11.6,20
20,102.1,-7.1,6.7,6.0,-2.0,28,50,121,54,38,57,54,44,48.0,71,70,71,1441.4,32,51,38,0.9,299.3,316.2,281.4,50.0,0.487609756,-0.487609756,0.164536585,0.165073171,-0.059463415,400.5,397.7,399.9,40,41,41,61,69,66,46,109.2,37,0,56504,0,0,-20347,0,56504,-20347,12.7,20
20,115.8,6.6,6.0,5.4,-1.8,28,50,121,54,38,56,54,44,48.0,69,68,69,1340.9,32,50,38,0.9,233.8,248.2,214.6,50.0,0.458146341,-0.458146341,0.120682927,0.120829268,-0.060097561,399.6,396.5,398.7,40,41,40,61,68,65,46,109.2,37,0,41269,0,0,-20514,0,41269,-20514,11.8,20
20,100.1,-9.0,5.9,5.5,-1.8,28,49,120,53,38,55,53,43,47.0,68,67,68,1316.3,31,49,39,0.9,242.2,254.6,220.3,50.0,0.482829268,-0.482829268,0.123512195,0.123512195,-0.065756098,399.8,396.7,399.2,40,41,40,60,67,64,46,109.2,36,0,42075,0,0,-22465,0,42075,-22465,11.6,20
20,106.6,-2.6,6.4,6.1,-2.0,28,49,120,53,38,55,53,42,46.0,67,66,67,1380.4,31,49,39,0.9,325.9,342.1,309.2,50.0,0.487804878,-0.487804878,0.177121951,0.176731707,-0.070682927,399.0,396.0,398.2,40,41,41,59,67,63,46,109.2,36,0,60369,0,0,-24142,0,60369,-24142,12.2,20
20,117.9,8.8,6.1,6.0,-1.9,28,49,120,53,39,55,53,42,46.0,66,66,67,1339.9,31,48,39,0.9,308.7,324.7,292.4,50.0,0.487804878,-0.487804878,0.16804878,0.168,-0.068780488,401.7,398.9,401.2,40,41,41,59,66,63,46,109.2,36,0,57351,0,0,-23514,0,57351,-23514,11.8,20
20,126.1,9.2,6.8,6.5,-2.1,28,48,119,52,38,56,53,42,45.0,66,65,66,1450.8,32,48,38,1.0,387.4,405.8,372.0,50.0,0.487804878,-0.487804878,0.217414634,0.21702439,-0.067756098,399.8,396.7,398.9,40,41,41,58,66,62,46,116.9,36,0,74174,0,0,-23155,0,74174,-23155,12.8,20
19,108.4,-8.5,7.3,6.7,-2.1,28,48,119,52,38,57,53,41,45.0,66,65,66,1523.6,32,47,38,1.0,437.5,456.7,422.8,50.0,0.487804878,-0.487804878,0.248536585,0.248195122,-0.067560976,400.3,397.5,399.7,40,41,41,58,65,62,46,116.9,36,0,84756,0,0,-23075,0,84756,-23075,13.4,20
20,108.9,-16.4,8.2,7.5,-2.3,28,48,118,52,38,58,54,41,45.0,67,66,68,1634.5,32,47,39,1.0,615.2,639.8,606.1,50.0,0.487804878,-0.487804878,0.35502439,0.355073171,-0.068926829,398.7,395.7,398.2,41,42,41,58,65,62,46,125.3,35,0,121305,0,0,-23546,0,121305,-23546,14.4,20
20,104.9,-13.3,7.0,6.7,-2.1,28,48,118,52,38,58,54,41,45.0,68,66,67,1485.1,30,47,38,1.0,430.0,450.9,418.2,50.0,0.487804878,-0.487804878,0.244585366,0.244878049,-0.066536585,401.0,397.9,400.2,40,41,41,59,65,64,46,118.3,35,0,83691,0,0,-22729,0,83691,-22729,13.1,20
20,107.7,-10.6,7.2,6.9,-2.1,28,48,118,52,38,58,54,41,44.0,66,65,67,1523.7,29,46,38,1.0,471.3,491.9,459.3,50.0,0.487804878,-0.487804878,0.270731707,0.270829268,-0.068390244,402.7,399.8,402.0,41,42,41,60,65,65,46,118.3,34,0,92571,0,0,-23357,0,92571,-23357,13.5,20
20,116.9,-1.3,7.8,7.4,-2.2,28,48,117,51,38,58,54,41,44.0,67,66,67,1601.9,29,46,38,1.0,573.8,595.5,561.8,50.0,0.487756098,-0.487804878,0.330585366,0.329414634,-0.070146341,399.1,396.1,398.6,41,42,41,60,66,66,46,118.3,35,0,112584,0,0,-23960,0,112584,-23960,14.1,20
20,100.8,-8.7,7.4,7.2,-2.1,28,47,119,52,38,59,56,42,47.0,74,72,74,1524.9,29,48,38,1.0,550.0,569.1,536.0,50.0,0.487804878,-0.487804878,0.313219512,0.312780488,-0.084195122,401.6,398.9,401.4,41,42,41,70,75,74,45,109.6,35,0,106643,0,0,-28762,0,106643,-28762,13.5,20
20,97.8,-18.0,8.9,8.7,-1.9,28,47,119,52,39,61,56,42,47.0,77,74,76,1632.4,30,48,40,1.0,952.7,974.3,943.7,50.0,0.479609756,-0.487804878,0.551707317,0.550487805,-0.090146341,399.0,396.1,398.7,43,44,43,71,76,74,45,115.9,35,0,187803,0,0,-30799,0,187803,-30799,14.4,21
20,126.2,16.7,9.4,9.1,-1.7,28,47,120,52,38,61,51,43,47.0,81,77,79,1652.0,30,49,40,1.0,1067.8,1086.8,1056.8,50.0,0.469463415,-0.486634146,0.619902439,0.618731707,-0.092243902,399.8,396.9,399.7,43,44,43,72,77,75,45,109.6,35,0,211614,0,0,-31564,0,211614,-31564,14.6,21
20,105.1,-4.5,10.0,9.8,-1.1,28,47,122,52,39,62,56,43,48.0,85,80,81,1655.6,31,50,41,1.0,1287.9,1306.6,1276.4,50.0,0.39,-0.453609756,0.748146341,0.749268293,-0.098243902,400.9,397.7,400.9,44,46,45,73,78,77,45,109.6,35,0,255454,0,0,-33556,0,255454,-33556,14.6,21
20,115.8,6.2,9.8,9.6,-1.3,28,48,124,53,39,62,52,44,49.0,89,84,86,1651.7,31,51,41,1.0,1221.4,1239.8,1208.2,50.0,0.426829268,-0.477121951,0.706439024,0.707804878,-0.102390244,399.9,396.9,400.1,44,45,44,75,80,79,44,109.6,35,0,242455,0,0,-34981,0,242455,-34981,14.6,21
20,125.1,8.9,11.5,11.1,1.0,28,48,127,53,40,63,51,44,50.0,96,88,91,1672.4,32,53,44,1.0,1579.8,1599.2,1569.2,50.0,0.253609756,-0.362731707,0.918829268,0.92302439,-0.10497561,401.7,398.4,401.6,47,49,47,77,82,80,44,116.2,36,0,314636,0,0,-35868,0,314636,-35868,14.8,21
20,126.2,17.7,11.3,11.0,0.7,29,48,131,54,43,63,51,45,51.0,102,94,97,1676.2,33,55,46,1.0,1563.0,1585.7,1553.8,50.0,0.263560976,-0.373170732,0.909902439,0.914292683,-0.103804878,401.8,398.4,401.5,49,51,49,79,84,83,45,108.5,36,0,312377,0,0,-35453,0,312377,-35453,14.8,21
20,92.7,-15.8,10.6,10.4,-0.5,29,49,134,55,42,63,51,46,53.0,103,96,98,1669.3,33,57,45,1.0,1432.6,1451.8,1419.5,50.0,0.332439024,-0.42902439,0.837804878,0.839414634,-0.104731707,403.3,400.2,403.2,48,49,48,81,86,85,45,108.5,36,0,286729,0,0,-35778,0,286729,-35778,14.7,21
20,131.9,23.4,11.4,11.2,1.6,29,49,136,56,43,63,56,47,54.0,107,99,101,1674.9,33,58,46,1.0,1556.7,1577.3,1544.4,50.0,0.264878049,-0.360926829,0.907560976,0.911853659,-0.103268293,402.6,399.2,402.4,49,51,49,83,88,87,45,108.5,37,0,311682,0,0,-35280,0,311682,-35280,14.8,21
20,115.4,6.9,9.4,9.4,-1.7,29,50,137,57,41,63,53,48,55.0,104,98,100,1651.8,33,60,42,1.0,1153.7,1174.4,1140.6,50.0,0.453512195,-0.483121951,0.670585366,0.670780488,-0.09995122,401.1,397.9,401.1,45,46,45,85,90,89,46,108.5,37,0,229240,0,0,-34141,0,229240,-34141,14.6,21
20,113.2,4.7,9.5,9.4,-1.7,29,51,136,57,38,62,51,48,56.0,100,96,98,1655.3,33,60,41,1.0,1161.9,1183.3,1150.1,50.0,0.446634146,-0.483756098,0.674292683,0.673414634,-0.099609756,399.7,396.5,399.5,43,45,44,86,90,89,46,108.5,37,0,230064,0,0,-34022,0,230064,-34022,14.6,21
20,110.7,-4.1,9.3,9.1,-1.7,29,51,135,58,38,62,55,48,56.0,99,94,97,1649.0,32,60,39,1.0,1061.8,1084.5,1053.0,50.0,0.459658537,-0.487170732,0.618780488,0.618390244,-0.099804878,401.7,398.7,401.4,42,43,42,86,91,89,46,114.8,36,0,211055,0,0,-34100,0,211055,-34100,14.6,21
19,127.7,12.9,9.8,9.5,-1.5,29,51,135,58,38,62,56,48,56.0,99,94,96,1664.3,32,60,40,1.0,1184.3,1207.9,1177.7,50.0,0.445707317,-0.487073171,0.694829268,0.694146341,-0.099317073,403.2,400.1,402.7,43,44,43,87,91,89,46,114.8,36,0,236956,0,0,-33926,0,236956,-33926,14.7,21
19,104.7,-17.4,9.9,9.7,-1.4,29,51,135,58,38,63,52,48,56.0,100,95,97,1660.5,32,60,41,1.0,1239.8,1265.3,1232.3,50.0,0.42702439,-0.485121951,0.727219512,0.726634146,-0.099268293,402.8,399.4,402.3,43,45,44,87,92,90,46,122.2,36,0,248513,0,0,-33921,0,248513,-33921,14.7,21
19,123.0,0.9,10.0,9.8,-1.2,29,51,135,58,38,62,50,48,56.0,101,95,98,1658.3,32,61,41,1.0,1295.4,1318.1,1284.6,50.0,0.392634146,-0.463707317,0.753804878,0.754682927,-0.10195122,401.3,398.0,401.0,44,45,44,88,92,91,46,122.2,36,0,257934,0,0,-34878,0,257934,-34878,14.6,21
19,128.9,6.8,11.0,10.8,0.5,29,51,137,58,40,63,53,48,56.0,105,99,101,1669.0,33,61,43,1.0,1513.0,1536.7,1507.9,50.0,0.292243902,-0.397219512,0.878536585,0.882097561,-0.105512195,400.3,397.0,399.9,47,48,47,89,93,92,46,122.2,36,0,300966,0,0,-36046,0,300966,-36046,14.7,21
19,132.6,10.4,12.4,12.1,4.2,29,52,140,58,43,64,55,49,56.0,112,103,105,1681.3,35,63,46,1.0,1656.8,1679.9,1651.3,50.0,0.209268293,-0.300682927,0.964439024,0.967170732,-0.105658537,400.5,397.2,400.1,49,51,50,90,95,94,46,122.2,37,0,330262,0,0,-36105,0,330262,-36105,14.8,21
19,126.1,3.9,12.7,12.4,4.9,29,52,143,59,44,64,52,49,58.0,115,107,110,1681.1,38,65,48,1.0,1668.0,1690.5,1661.4,50.0,0.200634146,-0.289365854,0.973073171,0.974,-0.105170732,400.7,397.4,400.3,51,52,51,89,96,94,46,122.1,38,0,332811,0,0,-35921,0,332811,-35921,14.8,21
19,136.7,15.6,12.2,11.9,3.4,29,53,146,60,45,64,52,50,59.0,118,109,112,1681.1,39,67,48,1.0,1650.8,1673.0,1642.8,50.0,0.209512195,-0.300829268,0.964195122,0.966292683,-0.105365854,401.8,398.5,401.4,51,53,51,89,96,95,47,121.1,39,0,329889,0,0,-35989,0,329889,-35989,14.8,21
