,Unnamed: 0,asset_id,id,status_type_id,sensor_0_avg,sensor_1_avg,sensor_2_avg,Wind speed (m/s),wind_speed_4_avg,wind_speed_3_max,wind_speed_3_min,wind_speed_3_std,Pitch angle (°),sensor_5_max,sensor_5_min,sensor_5_std,sensor_6_avg,sensor_7_avg,sensor_8_avg,sensor_9_avg,sensor_10_avg,sensor_11_avg,sensor_12_avg,sensor_13_avg,sensor_14_avg,sensor_15_avg,sensor_16_avg,sensor_17_avg,sensor_18_avg,sensor_18_max,sensor_18_min,sensor_18_std,sensor_19_avg,sensor_20_avg,sensor_21_avg,sensor_22_avg,sensor_23_avg,sensor_24_avg,sensor_25_avg,sensor_26_avg,reactive_power_27_avg,reactive_power_27_max,reactive_power_27_min,reactive_power_27_std,reactive_power_28_avg,reactive_power_28_max,reactive_power_28_min,reactive_power_28_std,power_29_avg,power_29_max,power_29_min,power_29_std,power_30_avg,power_30_max,power_30_min,power_30_std,sensor_31_avg,sensor_31_max,sensor_31_min,sensor_31_std,sensor_32_avg,sensor_33_avg,sensor_34_avg,sensor_35_avg,sensor_36_avg,sensor_37_avg,sensor_38_avg,sensor_39_avg,sensor_40_avg,sensor_41_avg,sensor_42_avg,sensor_43_avg,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,Power (kW),sensor_51,Rotor speed (RPM),sensor_52_max,sensor_52_min,sensor_52_std,sensor_53_avg
3142,48281,10,48281,0,17,79.5,-23.0,4.3,4.3,7.2,1.8,0.8,0.3,24.0,-2.3,4.1,26,38,85,40,37,44,44,35,38.0,53,52,53,1201.9,1359.1,317.6,195.4,24,35,37,0.6,135.8,150.8,146.9,50.0,0.205707317,0.487804878,0.0,0.158731707,-0.205707317,0.0,-0.487804878,0.158731707,0.047756098,0.101707317,0.0,0.029365854,0.040634146,0.101560976,-0.024195122,0.03395122,-0.016439024,298.4,-414.1,161.6,398.7,395.8,395.8,39,40,39,64,68,65,43,102.5,27,-337,14115,0,-35,-5630,0,13778,-5666,10.6,12.0,2.8,1.8,18
3143,48302,10,48302,0,16,101.1,6.6,8.0,7.7,13.3,4.0,1.0,-2.2,-0.7,-3.2,0.1,25,36,90,39,38,56,49,32,39.0,62,60,62,1615.8,1675.8,1441.0,48.0,25,35,39,1.0,653.0,687.6,667.3,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.389512195,0.505512195,0.242097561,0.057073171,0.388926829,0.500731707,0.244243902,0.057268293,-0.060926829,-119.6,-129.4,2.4,403.0,400.2,401.3,42,43,42,66,70,66,36,94.5,27,0,132638,0,0,-20808,0,132638,-20808,14.3,14.8,12.7,0.4,18
3144,48303,10,48303,0,16,94.5,0.1,8.3,7.9,12.4,2.5,1.0,-2.3,-2.2,-2.4,0.0,25,36,91,40,39,57,50,32,39.0,64,62,63,1640.7,1671.1,1595.1,15.7,25,36,40,1.0,695.9,732.9,712.6,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.41595122,0.508195122,0.314536585,0.041317073,0.416146341,0.501560976,0.319609756,0.040926829,-0.059365854,-112.7,-129.2,3.9,403.5,400.5,401.7,42,43,43,67,70,66,36,94.5,27,0,142277,0,0,-20285,0,142277,-20285,14.5,14.8,14.1,0.1,18
3145,48497,10,48497,0,17,345.6,19.8,3.9,4.0,8.5,0.5,1.4,4.2,49.0,-2.3,10.7,26,32,45,35,35,45,41,30,30.0,44,44,44,1084.0,1450.0,158.6,357.5,23,27,35,0.7,95.2,110.5,100.2,50.0,0.174780488,0.487804878,0.0,0.204195122,-0.174780488,0.0,-0.487804878,0.204195122,0.055121951,0.220195122,0.0,0.060731707,0.045365854,0.216731707,-0.020829268,0.064829268,-0.024682927,12.8,-130.0,45.7,398.7,395.9,395.5,36,37,37,64,64,58,32,325.8,26,-492,16035,0,-612,-7821,0,15543,-8433,9.6,12.8,0.0,3.2,19
3146,48506,10,48506,0,19,317.4,-4.9,4.1,4.1,10.5,0.9,1.2,0.0,5.1,-2.2,1.4,28,35,72,37,37,47,42,32,36.0,55,54,55,1259.0,1386.8,1218.4,32.4,25,33,37,0.7,97.1,113.5,102.5,50.0,0.177414634,0.487804878,0.0,0.200097561,-0.177414634,0.0,-0.487804878,0.200097561,0.051756098,0.225560976,0.0,0.06097561,0.045170732,0.223073171,-0.021658537,0.064292683,-0.02497561,20.6,-107.5,41.5,401.3,398.6,398.3,38,39,39,65,66,60,34,322.3,27,-383,15627,0,-548,-8000,0,15244,-8548,11.1,12.2,10.7,0.3,22
3147,48737,10,48737,0,15,88.4,11.4,4.6,4.7,7.0,2.5,0.6,-0.8,-0.2,-1.3,0.2,26,33,33,34,32,42,37,25,25.0,34,34,34,1251.9,1267.1,1239.4,4.4,21,25,33,0.6,234.9,260.3,247.3,50.0,0.321658537,0.388292683,0.213512195,0.029365854,-0.321658537,-0.213512195,-0.388292683,0.029365854,0.065658537,0.079219512,0.043609756,0.006,0.065707317,0.080292683,0.044292683,0.00604878,-0.062097561,463.0,-805.0,271.0,398.4,395.1,395.3,35,35,35,65,65,59,47,77.0,25,0,22474,0,0,-21842,0,22474,-21842,11.1,11.2,11.0,0.0,18
3148,48738,10,48738,0,15,90.6,6.3,3.8,3.9,6.0,1.6,0.5,0.0,0.8,-0.4,0.3,26,33,39,35,37,45,39,25,26.0,38,37,37,1248.3,1258.3,1239.0,2.8,22,26,37,0.5,86.3,109.0,77.5,50.0,0.120536585,0.274292683,0.0,0.055902439,-0.120536585,0.0,-0.274292683,0.055902439,0.024585366,0.056,0.0,0.011414634,0.024682927,0.055365854,-0.00404878,0.011560976,-0.044243902,0.6,-106.6,17.6,399.0,395.7,396.0,39,40,39,65,65,59,47,84.3,25,0,8494,0,0,-15161,0,8494,-15161,11.0,11.1,10.9,0.0,18
3149,48742,10,48742,0,15,90.6,6.6,8.6,8.4,13.3,4.0,1.1,-2.2,-0.1,-2.7,0.2,25,34,62,36,38,56,45,30,32.0,57,55,55,1649.7,1683.3,1515.4,31.3,24,29,40,1.0,860.6,895.6,868.2,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.507268293,0.649170732,0.330341463,0.085804878,0.507317073,0.644,0.336731707,0.085560976,-0.063073171,-114.7,-139.5,6.2,400.4,397.1,398.9,42,43,42,66,66,60,47,84.0,24,0,173316,0,0,-21542,0,173316,-21542,14.6,14.9,13.4,0.3,17
3150,48743,10,48743,0,15,81.0,-10.3,8.1,7.6,12.4,3.4,1.0,-2.2,-2.0,-2.4,0.1,25,34,67,35,38,57,46,31,35.0,59,57,58,1626.2,1666.7,1540.9,27.2,25,31,39,1.0,626.2,657.8,629.0,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.368682927,0.489121951,0.243560976,0.065268293,0.368634146,0.48595122,0.248926829,0.065268293,-0.057707317,-110.6,-127.4,4.3,400.8,397.7,399.6,41,42,42,66,67,61,47,91.3,24,0,125955,0,0,-19712,0,125955,-19712,14.4,14.7,13.6,0.2,17
3151,48744,10,48744,0,15,96.9,5.6,8.3,8.0,13.7,4.5,0.8,-2.3,-2.2,-2.4,0.0,25,34,70,36,38,57,47,32,36.0,61,59,60,1652.3,1677.9,1580.9,14.9,25,32,40,1.0,738.2,769.9,740.4,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.435609756,0.502,0.299756098,0.032829268,0.435219512,0.496439024,0.304341463,0.032634146,-0.060439024,-111.8,-130.6,4.3,401.5,398.4,400.2,42,43,43,67,67,61,47,91.3,24,0,148570,0,0,-20640,0,148570,-20640,14.6,14.8,13.9,0.1,17
3152,48745,10,48745,0,15,102.3,11.0,8.1,7.9,11.6,4.4,0.7,-2.2,0.2,-2.6,0.1,25,35,74,36,39,57,48,33,38.0,64,61,63,1648.0,1672.2,1611.3,14.0,25,33,40,1.0,703.6,737.4,706.2,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.413073171,0.481707317,0.342146341,0.024195122,0.413365854,0.468390244,0.34497561,0.023560976,-0.059219512,-114.7,-130.1,3.4,399.6,396.3,398.4,42,43,43,67,68,62,47,91.3,24,0,141288,0,0,-20241,0,141288,-20241,14.5,14.8,14.2,0.1,17
3153,48748,10,48748,0,15,98.6,0.0,8.0,7.5,12.9,4.2,0.9,-2.2,-0.1,-3.0,0.1,25,35,80,38,38,57,50,34,41.0,66,64,65,1624.6,1666.2,1566.7,18.2,25,34,39,1.0,586.4,615.4,583.9,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.344487805,0.423317073,0.280536585,0.022731707,0.344585366,0.419609756,0.29,0.022146341,-0.058341463,-108.5,-133.7,6.6,401.8,398.8,401.2,41,42,42,68,69,64,46,98.7,25,0,117806,0,0,-19939,0,117806,-19939,14.3,14.7,13.8,0.2,17
3154,48755,10,48755,0,15,90.3,-1.3,7.9,7.6,11.6,3.3,0.8,-2.2,-2.1,-2.4,0.1,25,35,87,39,38,56,51,33,41.0,65,63,65,1624.2,1660.2,1565.7,19.9,24,35,39,1.0,627.3,657.3,629.3,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.368536585,0.430634146,0.286097561,0.022195122,0.368390244,0.423804878,0.290634146,0.021560976,-0.057317073,-109.1,-125.2,3.3,399.9,396.9,399.0,41,42,42,69,70,64,45,91.7,26,0,125698,0,0,-19578,0,125698,-19578,14.3,14.6,13.8,0.2,17
3155,48756,10,48756,0,16,109.3,17.6,8.1,8.0,12.1,3.8,0.8,-2.2,-2.2,-2.4,0.0,25,35,88,39,39,57,51,34,41.0,66,64,66,1640.7,1671.2,1571.0,17.9,25,36,40,1.0,720.7,752.2,723.1,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.423804878,0.495902439,0.348439024,0.024243902,0.423658537,0.491170732,0.353756098,0.023560976,-0.059560976,-112.5,-131.7,3.8,400.2,397.2,399.1,42,43,43,69,70,64,45,91.7,26,0,144728,0,0,-20338,0,144728,-20338,14.5,14.8,13.9,0.2,17
3156,48757,10,48757,0,16,99.3,7.6,7.9,7.7,11.2,3.9,0.8,-2.2,0.2,-2.8,0.1,25,35,89,40,38,57,52,34,42.0,67,65,67,1619.1,1666.5,1527.8,25.3,25,36,39,1.0,635.3,667.9,636.1,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.373804878,0.47,0.301707317,0.028195122,0.373658537,0.445512195,0.312585366,0.027219512,-0.056292683,-109.7,-120.4,2.4,400.3,397.0,399.3,41,42,42,70,71,65,45,91.7,26,0,127616,0,0,-19230,0,127616,-19230,14.3,14.7,13.5,0.2,17
3157,48774,10,48774,0,17,88.7,-18.4,8.8,8.7,18.2,2.3,1.7,-1.9,-0.6,-2.5,0.4,31,37,92,41,39,57,52,34,41.0,67,64,66,1619.9,1691.3,1339.9,85.1,26,37,41,1.0,971.9,993.2,963.6,50.0,0.475707317,0.487804878,0.31995122,0.027804878,-0.487804878,-0.487804878,-0.487804878,0.0,0.569073171,0.853658537,0.135756098,0.163463415,0.567463415,0.841170732,0.156390244,0.163609756,-0.079463415,-148.5,-179.3,6.8,401.8,399.0,401.4,43,44,44,70,71,65,44,107.1,27,0,193219,0,0,-27127,0,193219,-27127,14.3,14.9,11.8,0.7,25
3158,48815,10,48815,0,21,124.2,11.8,8.9,8.6,16.3,1.2,2.0,-1.7,0.5,-2.4,0.7,33,46,112,47,39,61,54,58,67.0,112,108,111,1604.7,1696.1,1388.0,71.9,39,45,40,1.0,934.7,950.1,917.0,50.0,0.473707317,0.487804878,0.254878049,0.039463415,-0.487170732,-0.392682927,-0.487804878,0.006243902,0.53502439,0.918829268,0.199414634,0.163707317,0.535268293,0.915756098,0.209463415,0.163073171,-0.099317073,-192.7,-211.2,3.5,398.9,396.2,399.0,43,44,43,82,90,89,51,112.3,37,0,182690,0,0,-33941,0,182690,-33941,14.2,15.0,12.3,0.6,25
3159,48825,10,48825,0,20,104.5,6.9,8.8,8.8,17.6,3.6,1.8,-1.9,0.5,-2.5,0.6,32,45,109,45,39,62,55,56,64.0,112,107,109,1618.3,1696.7,1377.7,70.4,39,44,40,1.0,989.6,1003.5,969.8,50.0,0.470926829,0.487804878,0.255268293,0.040292683,-0.487414634,-0.393414634,-0.487804878,0.004829268,0.569365854,0.918439024,0.173756098,0.150829268,0.568829268,0.901902439,0.181170732,0.150439024,-0.100780488,-199.7,-212.8,2.7,400.0,397.3,400.4,43,44,44,79,87,87,49,97.6,36,0,194509,0,0,-34481,0,194509,-34481,14.3,15.0,12.2,0.6,23
3160,48828,10,48828,0,20,105.5,-10.4,8.2,8.1,16.5,2.0,1.5,-2.1,-1.1,-2.5,0.2,31,44,104,44,39,60,53,55,62.0,100,97,100,1599.0,1679.0,1354.8,74.5,37,41,40,1.0,798.3,813.0,779.9,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.455073171,0.679609756,0.191268293,0.11497561,0.45604878,0.671609756,0.202731707,0.114585366,-0.098097561,-193.7,-209.2,3.4,400.2,397.6,400.4,42,43,43,76,84,82,49,115.9,35,0,155835,0,0,-33511,0,155835,-33511,14.1,14.8,12.0,0.7,23
3161,48829,10,48829,0,20,123.5,7.6,8.5,8.2,15.4,3.1,1.4,-2.1,-0.5,-3.2,0.3,31,44,102,43,39,61,55,54,60.0,98,94,97,1622.0,1683.7,1410.2,51.7,37,40,40,1.0,819.8,837.0,805.8,50.0,0.486682927,0.487804878,0.395609756,0.007853659,-0.487804878,-0.487804878,-0.487804878,0.0,0.46995122,0.778,0.220341463,0.103268293,0.469609756,0.768926829,0.225073171,0.102341463,-0.096682927,-187.6,-203.7,3.4,399.3,396.6,399.2,42,43,43,75,83,81,49,115.9,35,0,160696,0,0,-33034,0,160696,-33034,14.3,14.9,12.5,0.5,22
3162,48830,10,48830,0,20,109.5,-6.4,7.6,7.6,15.1,2.7,1.7,-1.9,-0.3,-2.4,0.4,31,44,100,43,38,60,55,53,59.0,93,91,93,1530.4,1700.9,1262.3,101.6,36,39,39,1.0,673.0,689.5,658.3,50.0,0.481463415,0.487804878,0.259902439,0.025512195,-0.487609756,-0.402243902,-0.487804878,0.003317073,0.380926829,0.913756098,0.139658537,0.16404878,0.379414634,0.89897561,0.151756098,0.162731707,-0.094682927,-187.6,-197.8,2.2,398.2,395.4,397.8,41,42,42,74,82,80,48,115.9,35,0,129380,0,0,-32338,0,129380,-32338,13.5,15.0,11.1,0.9,22
3163,48841,10,48841,0,17,107.3,6.8,10.2,9.9,18.1,4.1,1.4,-1.2,0.6,-2.6,0.6,28,43,101,44,38,62,56,46,51.0,92,87,88,1673.1,1704.6,1630.3,8.7,34,41,41,1.0,1300.5,1333.9,1311.2,50.0,0.404487805,0.487804878,0.228341463,0.059658537,-0.485512195,-0.342146341,-0.487804878,0.012585366,0.765609756,0.945365854,0.596878049,0.065512195,0.764731707,0.928585366,0.599268293,0.065317073,-0.090682927,-174.2,-193.5,3.4,401.2,398.0,399.7,44,45,45,67,75,74,46,100.4,33,0,261086,0,0,-30972,0,261086,-30972,14.8,15.0,14.4,0.1,19
3164,48842,10,48842,0,17,86.8,-13.6,10.6,10.2,16.7,4.9,1.4,-0.8,0.5,-2.1,0.6,28,43,101,43,38,62,52,46,52.0,96,90,92,1677.8,1695.1,1654.7,6.4,35,40,41,1.0,1389.0,1423.7,1402.1,50.0,0.356878049,0.484243902,0.230146341,0.047463415,-0.482829268,-0.345609756,-0.487804878,0.015804878,0.816731707,0.943512195,0.689317073,0.047463415,0.816731707,0.931658537,0.702097561,0.046536585,-0.092731707,-183.4,-196.3,2.8,401.0,397.6,399.2,44,45,44,68,76,75,46,100.4,32,0,278869,0,0,-31676,0,278869,-31676,14.8,15.0,14.7,0.1,19
3165,48843,10,48843,0,17,95.6,-4.8,10.6,10.3,16.4,4.9,1.4,-0.8,0.9,-2.4,0.7,28,42,103,42,37,62,51,47,53.0,99,93,95,1675.6,1701.2,1654.3,7.5,35,40,41,1.0,1426.7,1461.8,1440.1,50.0,0.336341463,0.487804878,0.198097561,0.061219512,-0.467414634,-0.284536585,-0.487804878,0.040536585,0.837219512,0.975609756,0.660341463,0.061512195,0.83804878,0.977219512,0.671219512,0.060731707,-0.092731707,-183.3,-196.2,2.5,400.6,397.0,398.8,44,45,44,68,77,76,46,100.4,32,0,286159,0,0,-31685,0,286159,-31685,14.8,15.0,14.6,0.1,19
3166,48850,10,48850,0,16,103.3,1.4,8.8,8.4,14.5,2.9,1.1,-2.2,-0.1,-2.7,0.1,26,42,99,44,39,59,56,44,49.0,79,77,78,1654.3,1675.1,1580.0,12.4,32,40,40,1.0,853.8,888.5,857.7,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.499658537,0.576585366,0.378926829,0.032195122,0.499804878,0.572146341,0.382585366,0.031804878,-0.074780488,-147.3,-160.6,3.0,399.4,396.1,398.1,42,43,43,63,72,70,45,101.8,31,0,170842,0,0,-25538,0,170842,-25538,14.6,14.8,14.0,0.1,18
3167,48883,10,48883,0,16,106.8,11.6,9.4,9.1,18.4,3.6,1.3,-1.9,-0.5,-2.9,0.3,25,38,94,41,38,59,55,38,41.0,72,69,70,1664.5,1681.0,1630.5,7.7,26,38,40,1.0,1053.0,1092.3,1063.1,50.0,0.48497561,0.487804878,0.408,0.011219512,-0.487804878,-0.487804878,-0.487804878,0.0,0.617609756,0.765609756,0.505512195,0.04395122,0.617707317,0.760536585,0.51395122,0.04404878,-0.084829268,-166.4,-182.3,3.7,399.6,396.1,398.0,43,44,43,69,74,72,31,95.2,27,0,210914,0,0,-28967,0,210914,-28967,14.7,14.8,14.4,0.1,17
3168,48901,10,48901,0,16,94.3,-0.8,10.0,9.8,17.1,2.9,1.6,-1.4,0.6,-2.4,0.7,26,41,112,44,38,62,53,51,61.0,116,110,112,1667.1,1701.9,1637.1,10.3,35,44,41,1.0,1282.6,1318.2,1296.0,50.0,0.416341463,0.487804878,0.250878049,0.060780488,-0.486390244,-0.385073171,-0.487804878,0.008439024,0.751902439,0.922780488,0.588,0.068341463,0.752829268,0.912536585,0.600536585,0.068243902,-0.090829268,-175.1,-197.7,5.1,399.9,396.7,398.3,44,45,44,85,93,92,42,95.1,30,0,257298,0,0,-31031,0,257298,-31031,14.7,15.0,14.5,0.1,18
3169,48903,10,48903,0,15,92.3,4.4,9.4,9.4,14.8,4.5,1.3,-1.8,0.5,-2.6,0.5,26,41,108,43,38,61,53,51,60.0,108,103,106,1667.8,1692.0,1625.7,10.1,34,42,41,1.0,1148.5,1183.1,1161.8,50.0,0.462195122,0.487804878,0.214634146,0.044926829,-0.487219512,-0.316,-0.487804878,0.008634146,0.678878049,0.959073171,0.524634146,0.070926829,0.678731707,0.942292683,0.53097561,0.070780488,-0.08604878,-166.3,-185.7,4.0,402.6,399.4,400.9,43,45,44,81,90,88,43,87.8,29,0,231876,0,0,-29405,0,231876,-29405,14.7,14.9,14.4,0.1,17
3170,48904,10,48904,0,15,94.6,6.7,9.4,9.2,17.7,3.5,1.3,-1.9,-0.8,-2.4,0.3,26,41,107,42,39,61,52,50,59.0,105,101,103,1666.9,1686.8,1637.0,9.1,34,41,41,1.0,1104.3,1136.8,1116.3,50.0,0.481560976,0.487804878,0.385560976,0.016634146,-0.487804878,-0.487804878,-0.487804878,0.0,0.649560976,0.78804878,0.520195122,0.044146341,0.649268293,0.782585366,0.531073171,0.043365854,-0.079804878,-157.2,-173.0,3.6,400.4,397.3,398.8,44,45,44,80,88,86,43,87.8,29,0,221756,0,0,-27268,0,221756,-27268,14.7,14.9,14.4,0.1,17
3171,48905,10,48905,0,16,108.0,12.8,9.6,9.4,16.5,3.5,1.3,-1.7,0.4,-2.4,0.5,26,40,105,42,39,61,52,50,59.0,104,99,102,1669.7,1691.8,1637.7,8.5,34,40,41,1.0,1155.1,1191.6,1168.7,50.0,0.460292683,0.487804878,0.198097561,0.051463415,-0.484780488,-0.284536585,-0.487804878,0.020243902,0.681268293,0.975609756,0.536195122,0.076146341,0.681414634,0.970878049,0.545658537,0.076634146,-0.079560976,-157.5,-167.8,2.2,401.2,397.9,399.5,44,45,44,78,87,85,43,95.1,29,0,233316,0,0,-27221,0,233316,-27221,14.7,14.9,14.4,0.1,18
3172,48906,10,48906,0,16,82.6,-5.2,9.7,9.6,16.6,4.9,1.2,-1.7,1.1,-2.3,0.4,26,40,106,42,39,61,52,50,58.0,103,98,101,1671.9,1699.6,1645.4,9.3,33,41,41,1.0,1228.9,1262.2,1244.2,50.0,0.433853659,0.487804878,0.198097561,0.063414634,-0.484097561,-0.284536585,-0.487804878,0.018731707,0.726439024,0.975609756,0.563707317,0.077121951,0.725853659,0.964243902,0.589609756,0.07697561,-0.080243902,-157.4,-171.2,3.1,401.7,398.7,400.0,44,45,45,77,86,84,44,87.8,29,0,247886,0,0,-27418,0,247886,-27418,14.8,15.0,14.5,0.1,18
3173,48907,10,48907,0,16,89.7,1.9,10.0,9.9,15.1,3.2,1.3,-1.4,-0.1,-2.2,0.4,26,40,108,43,37,61,52,49,57.0,105,99,101,1673.3,1690.9,1652.2,7.3,33,43,40,1.0,1296.3,1329.6,1312.9,50.0,0.404243902,0.487804878,0.251463415,0.053317073,-0.486731707,-0.386195122,-0.487804878,0.007463415,0.766634146,0.922195122,0.606536585,0.058390244,0.766487805,0.910829268,0.61595122,0.05795122,-0.079707317,-157.8,-167.6,2.2,402.0,399.0,400.3,43,45,44,76,85,84,44,87.8,30,0,262012,0,0,-27225,0,262012,-27225,14.8,14.9,14.6,0.1,18
3174,48908,10,48908,0,16,96.7,8.9,10.1,9.9,15.6,5.5,1.2,-1.4,0.3,-2.3,0.5,26,41,109,45,39,61,52,49,57.0,105,99,102,1676.9,1697.3,1660.1,6.7,34,45,42,1.0,1323.2,1361.4,1342.8,50.0,0.391268293,0.487804878,0.198097561,0.059707317,-0.480146341,-0.284536585,-0.487804878,0.033658537,0.781560976,0.975609756,0.61897561,0.061170732,0.781317073,1.001658537,0.640439024,0.061463415,-0.081073171,-160.4,-170.8,2.4,401.1,397.7,399.0,44,46,45,76,84,84,44,87.8,30,0,266894,0,0,-27704,0,266894,-27704,14.8,15.0,14.7,0.1,19
3175,48909,10,48909,0,16,93.6,5.7,9.7,9.5,14.1,4.3,1.1,-1.7,-0.1,-2.5,0.3,26,41,107,45,38,61,52,49,57.0,104,98,100,1674.1,1696.7,1647.3,7.1,34,43,41,1.0,1186.3,1223.8,1206.7,50.0,0.452829268,0.487804878,0.295219512,0.042487805,-0.487804878,-0.469463415,-0.487804878,0.000341463,0.702097561,0.878487805,0.564097561,0.062536585,0.701707317,0.867170732,0.56995122,0.062243902,-0.080634146,-160.6,-170.3,2.0,401.5,398.4,399.4,44,45,44,75,84,83,44,87.8,30,0,239903,0,0,-27555,0,239903,-27555,14.8,15.0,14.6,0.1,20
3176,48910,10,48910,0,16,86.3,-8.1,9.0,8.7,14.4,4.6,1.1,-2.1,-1.6,-2.4,0.2,26,41,106,43,38,60,51,49,57.0,99,95,97,1663.8,1686.1,1627.0,10.5,34,41,40,1.0,937.0,975.0,957.8,50.0,0.487560976,0.487804878,0.435365854,0.003121951,-0.487804878,-0.487804878,-0.487804878,0.0,0.557170732,0.738243902,0.409804878,0.061073171,0.557121951,0.724195122,0.414780488,0.060780488,-0.078682927,-152.3,-167.5,4.1,402.9,400.1,400.8,42,44,43,74,83,82,44,94.5,30,0,190457,0,0,-26882,0,190457,-26882,14.7,14.9,14.4,0.1,20
3177,48913,10,48913,0,16,80.0,-14.4,5.2,5.2,9.3,1.7,1.1,-1.2,0.3,-2.2,0.6,28,40,101,42,38,54,51,47,54.0,84,82,84,1294.6,1471.4,1224.4,62.7,29,40,39,0.8,205.9,236.5,214.8,50.0,0.378878049,0.487804878,0.094341463,0.113073171,-0.378878049,-0.094341463,-0.487804878,0.113073171,0.106341463,0.259317073,0.019268293,0.059902439,0.106926829,0.256926829,0.019658537,0.060243902,-0.062926829,-119.3,-136.0,4.4,399.7,396.9,396.9,40,41,41,70,78,77,44,94.5,30,0,36592,0,0,-21496,0,36592,-21496,11.4,13.0,10.8,0.6,22
3178,48921,10,48921,0,19,93.9,-6.1,9.1,9.1,15.4,3.0,1.7,-1.7,0.4,-2.6,0.5,31,41,102,45,38,61,56,43,48.0,84,80,82,1633.4,1694.3,1359.6,72.8,32,43,40,1.0,1068.2,1096.4,1071.5,50.0,0.459609756,0.487804878,0.214390244,0.046487805,-0.486585366,-0.315560976,-0.487804878,0.012292683,0.621365854,0.959317073,0.140097561,0.15902439,0.621609756,0.951902439,0.14702439,0.15902439,-0.083512195,-163.4,-182.9,4.8,398.3,395.5,397.3,43,44,43,64,72,70,44,100.1,31,0,212483,0,0,-28527,0,212483,-28527,14.4,15.0,12.0,0.6,25
3179,48957,10,48957,0,22,82.8,-17.3,7.7,7.7,19.4,1.6,1.8,-2.0,-0.8,-2.5,0.3,33,42,101,44,38,61,52,51,58.0,95,92,94,1535.2,1683.9,1270.7,118.8,38,41,39,1.0,693.2,713.2,682.0,50.0,0.48604878,0.487804878,0.338439024,0.013170732,-0.487804878,-0.487804878,-0.487804878,0.0,0.39697561,0.835170732,0.105804878,0.154439024,0.39595122,0.827560976,0.128195122,0.154585366,-0.093902439,-180.5,-202.2,4.7,401.3,398.5,400.8,41,42,42,68,76,74,48,100.1,33,0,135153,0,0,-32069,0,135153,-32069,13.6,14.9,11.2,1.0,25
3180,48980,10,48980,0,19,111.6,-5.3,9.2,9.0,16.5,3.8,1.5,-1.9,-0.2,-2.5,0.5,30,42,97,42,38,60,51,50,55.0,90,87,88,1655.5,1689.4,1574.8,18.0,36,38,40,1.0,1015.6,1047.1,1020.6,50.0,0.478682927,0.487804878,0.353073171,0.02302439,-0.487804878,-0.487804878,-0.487804878,0.0,0.598146341,0.820536585,0.329121951,0.09204878,0.597463415,0.79702439,0.331707317,0.092243902,-0.080731707,-159.5,-171.9,2.7,401.7,398.8,400.5,43,44,43,66,74,72,49,116.9,31,0,204198,0,0,-27587,0,204198,-27587,14.6,14.9,13.9,0.2,22
3181,49037,10,49037,0,16,94.3,-7.2,10.2,9.6,16.8,3.5,1.5,-1.3,-0.3,-2.1,0.4,26,40,99,43,38,61,54,40,45.0,81,76,78,1671.6,1687.1,1647.9,8.2,27,40,41,1.0,1223.6,1259.5,1235.2,50.0,0.450097561,0.487804878,0.320682927,0.035317073,-0.487804878,-0.487804878,-0.487804878,0.0,0.717512195,0.85297561,0.60995122,0.043463415,0.717219512,0.850487805,0.620634146,0.042926829,-0.09,-178.7,-191.4,2.5,399.7,396.3,398.2,44,45,44,78,81,78,31,101.5,29,0,244926,0,0,-30739,0,244926,-30739,14.8,14.9,14.5,0.1,18
3182,49038,10,49038,0,16,103.7,9.2,11.0,10.5,17.1,5.4,1.6,-0.4,2.2,-1.7,0.6,26,40,102,44,39,62,53,41,46.0,87,82,83,1676.6,1700.8,1655.6,8.2,28,42,43,1.0,1473.1,1510.2,1486.5,50.0,0.31204878,0.459463415,0.198097561,0.072146341,-0.433756098,-0.284536585,-0.487804878,0.073073171,0.861560976,0.975609756,0.714146341,0.072146341,0.862097561,1.019804878,0.726829268,0.073365854,-0.093463415,-181.4,-206.5,6.0,398.9,395.4,397.3,45,47,46,79,83,80,31,94.5,29,0,294241,0,0,-31917,0,294241,-31917,14.8,15.0,14.6,0.1,18
